Category;Description;Nutrient Data Bank Number;Data.Alpha Carotene;Data.Ash;Data.Beta Carotene;Data.Beta Cryptoxanthin;Data.Carbohydrate;Data.Cholesterol;Data.Choline;Data.Fiber;Data.Kilocalories;Data.Lutein and Zeaxanthin;Data.Lycopene;Data.Manganese;Data.Niacin;Data.Pantothenic Acid;Data.Protein;Data.Refuse Percentage;Data.Retinol;Data.Riboflavin;Data.Selenium;Data.Sugar Total;Data.Thiamin;Data.Water;Data.Fat.Monosaturated Fat;Data.Fat.Polysaturated Fat;Data.Fat.Saturated Fat;Data.Fat.Total Lipid;Data.Household Weights.1st Household Weight;Data.Household Weights.1st Household Weight Description;Data.Household Weights.2nd Household Weight;Data.Household Weights.2nd Household Weight Description;Data.Major Minerals.Calcium;Data.Major Minerals.Copper;Data.Major Minerals.Iron;Data.Major Minerals.Magnesium;Data.Major Minerals.Phosphorus;Data.Major Minerals.Potassium;Data.Major Minerals.Sodium;Data.Major Minerals.Zinc;Data.Vitamins.Vitamin A - IU;Data.Vitamins.Vitamin A - RAE;Data.Vitamins.Vitamin B12;Data.Vitamins.Vitamin B6;Data.Vitamins.Vitamin C;Data.Vitamins.Vitamin E;Data.Vitamins.Vitamin K;;;;;;;;
PORK;PORK;FRSH;VAR MEATS&BY-PRODUCTS;TONGUE;CKD;BRSD;10122;0;0.8;0;0;0.0;146;0;0.0;271;0;0;0.01;5.34;0.507;24.1;24;0;0.51;15.5;0.0;0.317;56.9;8.759;1.93;6.449;18.6;231.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;19;0.11;4.99;20;174;237;109;4.53;0.23;1.7;0.0;0.0;;;;
PORK;PORK;CURED;BACON;RAW;10123;0;2.51;0;0;0.66;68;47;0.0;458;0;0;0.022;3.828;0.52;11.6;0;11;0.113;20.2;0.0;0.281;40.2;20.047;5.034;14.993;45.04;0.0;;0;;6;0.07;0.48;12;188;208;833;1.17;37;11;0.69;0.21;;;;;;;;
PORK;PORK;CURED;BACON;CKD;BRLD;PAN-FRIED OR RSTD;10124;0;7.43;0;0;1.43;110;123;0.0;541;0;0;0.022;11.099;1.171;37.04;0;11;0.264;62.0;0.0;0.404;12.32;18.52;4.548;13.739;41.78;8.02;1 slice; cooked;0;;11;0.164;1.44;33;533;565;2310;3.5;37;0.0;0.31;0.1;;;;;
PORK;PORK;CURED;BRKFST STRIPS;RAW OR UNHTD;10128;0;3.0;0;0;0.7;69;0;0.0;388;0;0;0.03;3.65;0.476;11.74;0;0;0.18;25.0;0.0;0.475;47.41;16.79;5.55;12.91;37.16;340.0;1 package;  (12 oz);68;3 slices;8;0.063;0.94;12;137;204;987;1.66;0;0;0.99;0.0;;;;;;;
PORK;PORK;CURED;BRKFST STRIPS;CKD;10129;0;6.37;0;0;1.05;105;96;0.0;459;0;0;0.044;7.592;0.922;28.95;0;0;0.368;24.7;0.0;0.737;26.93;16.4;5.65;12.77;36.7;170.0;1 package;  (12 oz);34;3 slices; cooked (raw product packed 15 per 12-oz bag);14;0.153;1.97;26;265;466;2099;3.68;0;0;0.25;0.0;;;;;;
PORK;PORK;CURED;CANADIAN-STYLE BACON;UNHTD;10130;0;3.79;0;0;1.68;50;69;0.0;157;0;0;0.023;6.231;0.52;20.64;0;0;0.172;25.0;0.0;0.751;66.93;3.15;0.63;2.22;6.97;170.0;1 package;  (6 oz);57;2 slices;  (6 per 6-oz pkg.);8;0.045;0.68;17;243;344;1409;1.39;0;0;0.21;0.0;;;;;;
PORK;PORK;CURED;CANADIAN-STYLE BACON;GRILLED;10131;0;4.27;0;0;1.35;58;81;0.0;185;0;0;0.027;6.915;0.52;24.24;0;0;0.197;24.7;0.0;0.824;61.7;4.04;0.81;2.84;8.44;139.0;1 package;  (6 oz) yields;46;2 slices;  (6 per 6-oz pkg.);10;0.054;0.82;21;296;390;1546;1.7;0;0;0.34;0.0;;;;;;
PORK;PORK;CURED;FEET;PICKLED;10132;0;3.35;0;0;0.01;83;44;0.0;140;0;0;0.022;0.22;0.262;11.63;66;11;0.015;15.8;0.0;0.006;75.0;5.677;0.784;2.945;10.02;28.35;1 oz;454;1 lb;32;0.037;0.31;11;87;13;560;0.2;37;11;0.21;0.007;;;;;;;;
PORK;PORK;CURED;HAM;BNLESS;EX LN (APPROX 5% FAT);RSTD;10134;0;4.37;0;0;1.5;53;85;0.0;145;0;0;0.054;4.023;0.403;20.93;0;0;0.202;19.5;0.0;0.754;67.67;2.62;0.54;1.81;5.53;140.0;1 cup;85;3 oz;8;0.079;1.48;14;196;287;1203;2.88;0;0;0.25;0.0;;;;;;
PORK;PORK;CURED;HAM;BNLESS;REG (APPROX 11% FAT);RSTD;10136;0;3.96;0;0;0.0;59;88;0.0;178;0;0;0.041;6.15;0.72;22.62;0;0;0.33;19.8;0.0;0.73;64.54;4.44;1.41;3.12;9.02;140.0;1 cup;85;3 oz;8;0.145;1.34;22;281;409;1500;2.47;0;0;0.31;0.0;;;;;;
PORK;PORK;CURED;HAM;EX LN (APPROX 4% FAT);CND;UNHTD;10137;0;3.63;0;0;0.0;38;70;0.0;120;0;0;0.025;5.302;0.492;18.49;0;0;0.23;14.5;0.0;0.836;73.52;2.21;0.39;1.51;4.56;140.0;1 cup;28;1 oz;6;0.084;0.94;17;224;364;1255;1.93;0;0;0.17;0.0;;;;;;
PORK;PORK;CURED;HAM;EX LN (APPROX 4% FAT);CND;RSTD;10138;0;4.0;0;0;0.52;30;0;0.0;136;0;0;0.024;4.892;0.57;21.16;0;0;0.247;17.4;0.0;1.035;69.45;2.49;0.44;1.6;4.88;140.0;1 cup;85;3 oz;6;0.05;0.92;21;209;348;1135;2.23;0;0;0.0;0.0;;;;;;
PORK;PORK;CURED;HAM;REG (APPROX 13% FAT);CND;UNHTD;10139;0;3.48;0;0;0.02;39;65;0.0;190;0;0;0.023;3.218;0.394;16.97;0;0;0.231;29.8;0.0;0.963;66.54;6.18;1.47;4.25;12.99;140.0;1 cup;28;1 oz;6;0.067;0.83;14;175;316;1240;1.66;0;0;0.21;0.0;;;;;;
PORK;PORK;CURED;HAM;REG (APPROX 13% FAT);CND;RSTD;10140;0;2.93;0;0;0.42;62;0;0.0;226;0;0;0.029;5.3;0.73;20.53;0;0;0.26;35.9;0.0;0.82;60.93;7.07;1.78;5.04;15.2;140.0;1 cup;85;3 oz;8;0.13;1.37;17;243;357;941;2.5;0;0;0.0;0.0;;;;;;
PORK;PORK;CURED;HAM;CNTR SLICE;COUNTRY-STYLE;LN;RAW;10141;0;7.65;0;0;0.3;70;106;0.0;195;0;0;0.048;3.881;0.402;27.8;15;0;0.242;25.8;0.0;0.567;55.93;3.821;0.97;2.78;8.32;28.35;1 oz;113;4 oz;10;0.108;1.11;25;318;510;2695;2.81;0;0.0;0.28;0.0;;;;;
PORK;PORK;CURED;HAM;CNTR SLICE;LN&FAT;UNHTD;10142;0;3.42;0;0;0.05;54;0;0.0;203;0;0;0.031;4.809;0.498;20.17;3;0;0.205;22.6;0.0;0.845;63.46;6.092;1.411;4.572;12.9;28.35;1 oz;113;4 oz;7;0.074;0.75;16;215;337;1386;1.88;0;0;0.0;0.0;;;;;;
PORK;PORK;CURED;HAM;PATTIES;UNHTD;10146;0;2.93;0;0;1.69;70;0;0.0;315;0;0;0.023;3.014;0.302;12.78;0;0;0.154;15.8;0.0;0.46;54.4;13.26;3.04;10.13;28.19;28.35;1 oz;65;1 patty;8;0.07;1.05;10;149;239;1088;1.57;0;0;1.08;0.0;;;;;;;
PORK;PORK;CURED;HAM;PATTIES;GRILLED;10147;0;2.8;0;0;1.7;72;52;0.0;342;0;0;0.022;3.245;0.262;13.3;0;0;0.185;21.1;0.0;0.35;51.35;14.67;3.33;11.09;30.85;59.5;1 patty; cooked;413;1 unit; cooked (yield from 1 lb raw meat);9;0.1;1.61;10;101;244;1063;1.9;0;0.0;0.46;0.0;;;;;
PORK;PORK;CURED;HAM;STEAK;BNLESS;EX LN;UNHTD;10149;0;3.95;0;0;0.0;45;0;0.0;122;0;0;0.037;5.08;0.62;19.56;0;0;0.2;15.5;0.0;0.8;72.24;1.96;0.47;1.44;4.25;28.35;1 oz;57;1 slice;4;0.08;1.0;19;260;325;1269;2.02;0;32.3;0.0;0.0;;;;;
PORK;PORK;CURED;HAM;WHL;LN&FAT;UNHTD;10150;0;3.23;0;0;0.06;56;0;0.0;246;0;0;0.028;4.463;0.467;18.49;18;0;0.189;15.3;0.0;0.777;59.71;8.7;1.64;6.62;18.52;140.0;1 cup;28;1 oz;7;0.071;0.71;15;201;310;1284;1.76;0;0;0.27;0.0;;;;;;
PORK;PORK;CURED;HAM;WHL;LN&FAT;RSTD;10151;0;3.33;0;0;0.0;62;84;0.0;243;0;0;0.014;4.461;0.457;21.57;24;0;0.221;22.7;0.0;0.601;58.4;7.88;1.81;5.98;16.77;140.0;1 cup;85;3 oz;7;0.083;0.87;19;214;286;1187;2.32;0;0;0.36;0.0;;;;;;
PORK;PORK;CURED;HAM;WHL;LN;UNHTD;10152;0;3.66;0;0;0.05;52;85;0.0;147;0;0;0.035;5.252;0.538;22.32;37;0;0.226;18.8;0.0;0.932;68.26;2.62;0.66;1.92;5.71;140.0;1 cup;28;1 oz;7;0.079;0.81;18;232;371;1516;2.04;0;0;0.2;0.0;;;;;;
PORK;PORK;CURED;HAM;WHL;LN;RSTD;10153;0;3.74;0;0;0.0;55;102;0.0;157;0;0;0.016;5.02;0.498;25.05;39;0;0.254;25.4;0.0;0.68;65.78;2.53;0.63;1.84;5.5;140.0;1 cup;85;3 oz;7;0.087;0.94;22;227;316;1327;2.57;0;0;0.26;0.0;;;;;;
PORK;PORK;CURED;SALT PORK;RAW;10165;0;3.65;0;0;0.0;86;19;0.0;748;0;0;0.005;1.62;0.205;5.05;0;0;0.061;5.8;0.0;0.215;11.0;37.94;9.4;29.38;80.5;28.35;1 oz;227;8 oz;6;0.05;0.44;7;52;66;1424;0.9;0;0;0.29;0.08;;;;;;;;
PORK;PORK;CURED;FAT (FROM HAM&ARM PICNIC);UNHTD;10166;0;1.77;0;0;0.09;68;23;0.0;579;0;0;0.005;1.82;0.23;5.68;0;0;0.068;4.7;0.0;0.241;31.06;29.47;6.53;22.52;61.41;28.35;1 oz;85;3 oz;5;0.044;0.39;6;98;105;505;0.8;0;0;0.33;0.03;;;;;;;;
PORK;PORK;CURED;FAT (FROM HAM&ARM PICNIC);RSTD;10167;0;1.68;0;0;0.0;86;0;0.0;591;0;0;0.007;2.228;0.293;7.64;0;0;0.091;11.7;0.0;0.287;28.89;29.69;6.58;22.69;61.86;28.35;1 oz;85;3 oz;8;0.069;0.61;9;160;164;624;1.31;0;0;0.42;0.03;;;;;;;;
PORK;PORK;CURED;SHLDR;ARM PICNIC;LN&FAT;RSTD;10168;0;3.51;0;0;0.0;58;80;0.0;280;0;0;0.024;4.127;0.559;20.43;27;0;0.19;33.6;0.0;0.612;54.73;10.14;2.32;7.67;21.35;140.0;1 cup;85;3 oz;10;0.113;0.95;14;221;258;1072;2.51;0;0;0.24;0.0;;;;;;
PORK;PORK;CURED;SHLDR;ARM PICNIC;LN;RSTD;10169;0;4.16;0;0;0.0;48;101;0.0;170;0;0;0.03;4.798;0.654;24.94;46;0;0.226;41.3;0.0;0.727;63.86;3.23;0.81;2.36;7.04;140.0;1 cup;85;3 oz;11;0.128;1.08;16;243;292;1231;2.94;0;0;0.26;0.0;;;;;;
PORK;PORK;CURED;SHLDR;BLADE ROLL;LN&FAT;UNHTD;10170;0;3.85;0;0;0.0;53;0;0.0;269;0;0;0.033;2.72;0.71;16.47;0;0;0.22;22.0;0.0;0.54;59.13;9.755;2.334;7.939;21.98;28.35;1 oz;113;4 oz;7;0.09;0.82;13;199;295;1250;2.35;0;0;0.0;0.0;;;;;;
PORK;PORK;CURED;SHLDR;BLADE ROLL;LN&FAT;RSTD;10171;0;2.7;0;0;0.37;67;0;0.0;287;0;0;0.023;2.377;0.77;17.28;0;0;0.285;28.6;0.0;0.46;56.18;11.03;2.51;8.38;23.48;376.0;1 piece; cooked (yield from 1 lb unheated product);85;3 oz;7;0.076;0.89;13;156;194;973;2.45;0;3.2;0.0;0.0;;;;;
PORK;PORK;FRSH;VAR MEATS&BY-PRODUCTS;FEET;CKD;SIMMRD;10173;0;0.66;0;0;0.0;107;75;0.0;232;0;0;0.018;0.585;0.24;21.94;60;0;0.057;23.0;0.0;0.016;62.85;8.005;1.54;4.343;16.05;85.0;3 oz;0;;0;0.062;0.98;5;82;33;73;1.05;0;0;0.09;0.0;;;;;;
PORK;PORK;FRSH;VAR MEATS&BY-PRODUCTS;TAIL;RAW;10174;0;0.5;0;0;0.0;97;0;0.0;378;0;0;0.011;2.06;0.673;17.75;30;0;0.11;2.7;0.0;0.21;46.05;15.8;3.68;11.64;33.5;28.35;1 oz;113;4 oz;18;0.084;0.99;8;50;349;63;2.31;0;0;0.88;0.0;;;;;;;
PORK;PORK;FRSH;VAR MEATS&BY-PRODUCTS;TAIL;CKD;SIMMRD;10175;0;0.4;0;0;0.0;129;0;0.0;396;0;0;0.006;1.12;0.423;17.0;32;0;0.07;3.1;0.0;0.07;46.7;16.89;3.94;12.45;35.8;275.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;14;0.067;0.79;7;47;157;25;1.64;0.27;0.0;0.0;0.0;;;;
PORK;PORK;FRSH;LOIN;CNTR LOIN (CHOPS);BONE-IN;LN;CKD;PAN-FRIED;10176;0;1.61;0;0;0.0;92;111;0.0;232;0;0;0.012;5.997;0.998;32.18;38;2;0.327;47.8;0.0;1.243;56.81;4.45;1.34;3.64;10.47;85.0;3 oz;69;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 151 g);23;0.078;0.98;32;271;8;2;0.76;0.513;1.2;0.22;0.0;
PORK;PORK;FRSH;LOIN;CNTR RIB (CHOPS);BONE-IN;LN;CKD;PAN-FRIED;10177;0;1.27;0;0;0.0;70;97;0.0;218;0;0;0.007;5.915;0.654;28.11;46;2;0.326;43.1;0.0;0.866;59.69;4.91;1.34;3.98;10.87;85.0;3 oz;64;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 151 g);20;0.07;0.77;27;246;6;2;0.75;0.394;0.3;0.26;0.0;
PORK;PORK;FRSH;LOIN;BLADE (CHOPS);BONE-IN;LN&FAT;CKD;PAN-FRIED;10178;0;1.14;0;0;0.0;85;74;0.0;342;0;0;0.008;3.946;0.659;21.49;31;2;0.294;34.9;0.0;0.622;49.95;11.72;3.1;10.17;27.74;85.0;3 oz;83;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 151 g);30;0.08;0.88;21;206;8;2;0.84;0.337;0.6;0.2;0.0;
PORK;PORK;FRSH;LOIN;CNTR LOIN CHOPS;BONE-IN;LN&FAT;CKD;PAN-FRIED;10179;0;1.51;0;0;0.0;92;103;0.0;277;0;0;0.011;5.601;0.92;29.91;30;2;0.302;39.0;0.0;1.138;52.98;7.06;1.91;6.01;16.56;85.0;3 oz;78;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 151 g);27;0.075;0.91;29;259;8;2;0.73;0.469;1.0;0.25;0.0;
PORK;PORK;FRSH;LOIN;CNTR RIB (CHOPS);BONE-IN;LN&FAT;CKD;PAN-FRIED;10180;0;1.21;0;0;0.0;73;90;0.0;265;0;0;0.007;5.525;0.616;26.28;39;2;0.301;41.0;0.0;0.804;55.5;7.49;1.92;6.34;16.97;85.0;3 oz;73;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 151 g);24;0.068;0.72;25;236;7;2;0.71;0.364;0.3;0.24;0.0;
PORK;PORK;FRSH;LOIN;TOP LOIN (CHOPS);BNLESS;LN;CKD;PAN-FRIED;10181;0;1.37;0;0;0.0;77;105;0.0;225;0;0;0.008;5.633;0.857;30.48;15;2;0.375;45.8;0.0;0.838;57.62;4.6;1.29;3.6;10.5;85.0;3 oz;63;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 113 g);22;0.077;0.85;30;271;6;2;0.67;0.427;0.3;0.22;0.0;
PORK;PORK;CURED;HAM;BNLESS;EX LN&REG;UNHTD;10182;0;4.15;0;0;2.28;53;70;0.0;162;0;0;0.032;5.09;0.454;18.26;0;0;0.24;16.3;0.0;0.889;66.92;3.94;0.93;2.7;8.39;140.0;1 cup;28;"1 slice,  (6-1/4"" x 4"" x 1/16"") (1 oz)";7;0.089;0.9;18;236;297;1278;2.05;0;0;0.22;0.0;;;;;;
PORK;PORK;CURED;HAM;BNLESS;EX LN&REG;RSTD;10183;0;4.11;0;0;0.5;57;86;0.0;165;0;0;0.046;5.324;0.597;21.97;0;0;0.28;19.5;0.0;0.739;65.75;3.74;1.07;2.61;7.66;140.0;1 cup;85;3 oz;8;0.119;1.4;19;248;362;1385;2.63;0;0;0.28;0.0;;;;;;
PORK;PORK;CURED;HAM;EX LN&REG;CND;UNHTD;10184;0;3.57;0;0;0.0;38;69;0.0;144;0;0;0.024;4.585;0.458;17.97;0;0;0.23;22.1;0.0;0.879;71.12;3.57;0.76;2.45;7.46;140.0;1 cup;28;1 oz;6;0.078;0.9;16;207;334;1276;1.84;0;0;0.19;0.0;;;;;;
PORK;PORK;CURED;HAM;EX LN&REG;CND;RSTD;10185;0;3.63;0;0;0.49;41;82;0.0;167;0;0;0.026;5.032;0.625;20.94;0;0;0.251;26.6;0.0;0.961;66.52;4.06;0.9;2.81;8.43;140.0;1 cup;85;3 oz;7;0.078;1.07;20;221;351;1068;2.32;0;0;0.25;0.0;;;;;;
PORK;PORK;FRSH;LOIN;TOP LOIN (CHOPS);BNLESS;LN&FAT;CKD;PAN-FRIED;10186;0;1.32;0;0;0.0;78;100;0.0;257;0;0;0.007;5.381;0.813;29.0;7;2;0.353;45.9;0.0;0.796;54.84;6.45;1.7;5.3;14.83;85.0;3 oz;69;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 113 g);21;0.075;0.81;28;262;7;2;0.65;0.403;0.3;0.2;0.0;
PORK;PORK;FRSH;COMP (LEG;LOIN;SHLDR;&SPARERIBS);LN&FAT;RAW;10187;0;0.94;0;0;0.0;67;0;0.0;216;0;0;0.011;4.504;0.73;18.95;25;2;0.254;28.4;0.0;0.841;65.11;6.63;1.55;5.28;14.95;28.35;1 oz;454;1 lb;19;0.064;0.86;21;200;335;55;2.01;0.445;0.5;0.0;0.0;;;;
PORK;PORK;FRSH;COMP (LEG;LOIN;SHLDR;&SPARERIBS);LN&FAT;CKD;10188;0;1.13;0;0;0.0;91;95;0.0;273;0;0;0.01;4.926;0.665;27.57;24;2;0.328;40.6;0.0;0.77;54.55;7.64;1.45;6.22;17.18;247.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;25;0.067;1.1;24;232;354;2;0.77;0.394;0.3;0.2;0.0;;
PORK;PORK;FRSH;BACKRIBS;LN&FAT;RAW;10192;0;0.91;0;0;0.0;81;0;0.0;282;0;0;0.007;4.57;0.745;16.12;38;3;0.258;24.0;0.0;0.584;59.39;10.65;1.96;8.73;23.58;28.35;1 oz;454;1 lb;32;0.062;0.91;16;143;233;75;2.31;10;3;0.82;0.0;;;;;;;
PORK;PORK;FRSH;BACKRIBS;LN&FAT;CKD;RSTD;10193;0;1.09;0;0;0.0;118;0;0.0;370;0;0;0.009;3.55;0.58;24.26;39;3;0.2;39.3;0.0;0.427;45.44;13.46;2.32;10.99;29.58;219.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;45;0.081;1.38;21;195;315;101;3.37;0.307;0.3;0.0;0.0;;;;
PORK;PORK;FRSH;LOIN;CNTR RIB (CHOPS OR ROASTS);BNLESS;LN&FAT;RAW;10194;0;0.89;0;0;0.0;60;0;0.0;211;0;0;0.009;4.638;0.703;19.9;11;2;0.247;32.0;0.0;0.779;66.15;6.25;1.5;4.86;14.01;453.6;1 lb;101;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 113 g);5;0.054;0.71;20;193;384;2;0.5;0.417;0.3;0.29;0.0;;
PORK;PORK;FRSH;LOIN;CNTR RIB (CHOPS);BNLESS;LN&FAT;CKD;BRSD;10195;0;1.2;0;0;0.0;73;0;0.0;255;0;0;0.009;4.311;0.605;26.29;5;2;0.242;33.4;0.0;0.525;58.15;7.21;1.32;6.12;15.79;85.0;3 oz;81;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 113 g);5;0.071;0.92;17;172;7;2;0.44;0.31;0.3;0.0;0.0;
PORK;PORK;FRSH;LOIN;CNTR RIB (CHOPS);BNLESS;LN&FAT;CKD;BRLD;10196;0;1.12;0;0;0.0;82;0;0.0;260;0;0;0.018;4.945;0.701;27.63;6;2;0.3;44.0;0.0;0.834;53.37;7.01;1.24;5.79;15.76;85.0;3 oz;80;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 113 g);28;0.068;0.77;26;237;7;2;0.67;0.371;0.3;0.0;0.0;
PORK;PORK;FRSH;LOIN;CNTR RIB (CHOPS);BNLESS;LN&FAT;CKD;PAN-FRIED;10197;0;1.18;0;0;0.0;73;89;0.0;273;0;0;0.007;4.805;0.723;25.82;8;2;0.313;41.9;0.0;0.708;56.34;7.96;2.08;6.72;18.05;85.0;3 oz;75;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 113 g);11;0.067;0.73;24;228;7;2;0.59;0.357;0.0;0.2;0.0;
PORK;PORK;FRSH;LOIN;CNTR RIB (ROASTS);BNLESS;LN&FAT;CKD;RSTD;10198;0;1.11;0;0;0.0;81;0;0.0;252;0;0;0.01;5.044;0.531;26.99;8;3;0.29;40.3;0.0;0.604;57.33;6.68;1.3;5.35;15.15;317.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;6;0.016;0.93;22;214;346;3;0.56;0.363;0.4;0.0;0.0;;
PORK;PORK;FRSH;LOIN;CNTR RIB (CHOPS OR ROASTS);BNLESS;LN;RAW;10199;0;0.98;0;0;0.0;55;0;0.0;152;0;0;0.01;5.036;0.766;21.8;22;2;0.268;35.4;0.0;0.856;71.98;2.93;0.7;2.24;6.48;453.6;1 lb;88;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 113 g);5;0.058;0.77;22;207;421;2;0.53;0.47;0.3;0.18;0.0;;
PORK;PORK;FRSH;LOIN;CNTR RIB (CHOPS);BNLESS;LN;CKD;BRSD;10200;0;1.26;0;0;0.0;71;96;0.0;211;0;0;0.01;4.519;0.638;27.95;15;2;0.258;45.4;0.0;0.549;62.25;4.85;0.73;3.96;10.14;85.0;3 oz;72;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 113 g);5;0.074;0.99;19;173;6;2;0.44;0.331;0.3;0.21;0.0;
PORK;PORK;FRSH;LOIN;CNTR RIB (CHOPS);BNLESS;LN;CKD;BRLD;10201;0;1.16;0;0;0.0;81;0;0.0;216;0;0;0.02;5.231;0.746;29.46;16;2;0.323;47.3;0.0;0.894;56.95;4.6;0.64;3.57;10.05;85.0;3 oz;71;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 113 g);31;0.07;0.82;28;245;6;2;0.7;0.4;0.3;0.0;0.0;
PORK;PORK;FRSH;LOIN;CNTR RIB (CHOPS);BNLESS;LN;CKD;PAN-FRIED;10202;0;1.24;0;0;0.0;70;95;0.0;224;0;0;0.007;5.115;0.778;27.68;19;2;0.34;45.4;0.0;0.761;60.86;5.31;1.49;4.3;11.8;85.0;3 oz;66;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 113 g);5;0.069;0.78;27;237;6;2;0.61;0.388;0.3;0.22;0.0;
PORK;PORK;FRSH;LOIN;CNTR RIB (ROASTS);BNLESS;LN;CKD;RSTD;10203;0;1.14;0;0;0.0;83;0;0.0;214;0;0;0.011;5.355;0.581;28.81;18;2;0.312;43.2;0.0;0.639;60.61;4.49;0.85;3.54;10.13;283.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;6;0.012;1.0;24;222;363;2;0.55;0.4;0.4;0.0;0.0;;
PORK;PORK;FRSH;LOIN;COUNTRY-STYLE RIBS;LN&FAT;RAW;10204;0;0.95;0;0;0.0;74;81;0.0;189;0;0;0.011;3.082;1.609;19.34;35;2;0.253;32.3;0.0;0.375;68.22;5.004;1.55;4.184;11.82;127.94;1 rib; without refuse (Yield from 1 raw rib; with refuse; weighing 196g);28;1 oz;22;0.078;0.85;21;193;318;63;1.0;0.539;0.0;0.23;0.0;;;
PORK;PORK;FRSH;LOIN;COUNTRY-STYLE RIBS;LN&FAT;CKD;BRSD;10205;0;0.89;0;0;0.0;103;108;0.0;273;0;0;0.01;5.548;1.363;26.49;39;2;0.283;46.3;0.0;0.461;53.9;7.654;2.138;6.302;17.71;85.88;1 rib; without refuse (Yield from 1 cooked rib; with refuse; weighing 140g);85;3 oz;34;0.101;1.34;23;202;288;2;0.96;0.472;0.0;0.12;0.0;;
PORK;PORK;FRSH;LOIN;COUNTRY-STYLE RIBS;LN&FAT;CKD;RSTD;10206;0;1.05;0;0;0.0;92;0;0.0;328;0;0;0.003;4.317;0.75;23.4;30;3;0.344;37.1;0.0;0.889;50.87;11.01;2.01;9.21;25.34;241.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;25;0.053;1.06;23;226;344;52;0.79;0.444;0.3;0.0;0.0;;;
PORK;PORK;FRSH;LOIN;COUNTRY-STYLE RIBS;LN;RAW;10207;0;1.01;0;0;0.0;74;87;0.0;140;0;0;0.012;3.097;1.737;20.76;41;0;0.271;34.8;0.0;0.394;72.84;2.477;0.645;2.003;5.64;116.13;1 rib; without refuse (Yield from 1 raw rib; with refuse; weighing 197g);28;1 oz;21;0.083;0.9;23;204;338;67;1.01;0.577;0.0;0.25;0.0;;;
PORK;PORK;FRSH;LOIN;COUNTRY-STYLE RIBS;LN;CKD;BRSD;10208;0;0.92;0;0;0.0;105;114;0.0;247;0;0;0.011;5.715;1.427;27.74;43;0;0.296;48.6;0.0;0.477;56.16;6.26;1.629;5.086;14.26;80.25;1 rib; without refuse (yield from 1 cooked rib; with refuse; weighing 141g);85;3 oz;33;0.105;1.39;23;208;297;0;0.94;0.491;0.0;0.11;0.0;;
PORK;PORK;FRSH;LOIN;COUNTRY-STYLE RIBS;LN;CKD;RSTD;10209;0;1.18;0;0;0.0;93;0;0.0;247;0;0;0.013;4.664;0.528;26.6;44;2;0.342;42.3;0.0;0.574;58.2;6.46;1.1;5.31;14.81;193.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;29;0.086;1.29;24;221;349;29;0.8;0.44;0.3;0.0;0.0;;;
PORK;PORK;FRSH;LOIN;SIRLOIN (CHOPS OR ROASTS);BNLESS;LN&FAT;RAW;10210;0;1.06;0;0;0.0;64;0;0.0;145;0;0;0.014;4.321;0.809;20.57;8;2;0.286;32.4;0.0;1.058;71.93;2.83;0.68;2.18;6.31;453.6;1 lb;104;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 113 g);13;0.068;0.85;25;214;361;2;0.68;0.611;0.9;0.0;0.0;;
PORK;PORK;FRSH;LOIN;SIRLOIN (CHOPS);BNLESS;LN&FAT;CKD;BRSD;10211;0;1.38;0;0;0.0;81;91;0.0;189;0;0;0.014;3.911;0.679;26.54;3;2;0.275;41.7;0.0;0.685;63.6;3.66;0.75;3.03;8.38;85.0;3 oz;82;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 113 g);13;0.088;1.09;21;181;7;2;0.57;0.434;0.8;0.21;0.0;
